,income_prob,accum_prob,inc_h,acc_h,inc_h_rank,acc_h_rank,recommendation,review_flag,RiskPropensity,Income_ProductID,Accum_ProductID,Assigned_ProductID,Product_Name
2689,0.31752732,0.9736492,0.9016722181944259,0.17574735739922692,0.5493,0.3179,ACCUMULATION,False,0.2112624502537947,9,10,10,Fixed Income Segregated Account
2690,0.31752732,0.5278171,0.9016722181944259,0.9977661625301254,0.5493,0.9888,ACCUMULATION,False,0.3096599147548184,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2691,0.32076037,0.20586035,0.9052064152724733,0.7334950688192707,0.9143,0.4815,NO_ACTION,False,0.2828608995430771,9,2,NO_ACTION,No Immediate Need
2692,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.3787896386708176,6,4,4,Balanced High Dividend Mutual Fund
2693,0.32076037,0.9868607,0.9052064152724733,0.10095116787541952,0.9143,0.0278,ACCUMULATION,False,0.3982834154486752,5,4,4,Balanced High Dividend Mutual Fund
2694,0.31752732,0.24666178,0.9016722181944259,0.8059441744307615,0.5493,0.7424,NO_ACTION,False,0.3599098595603839,6,2,NO_ACTION,No Immediate Need
2695,0.31752732,0.9853086,0.9016722181944259,0.11049305861429665,0.5493,0.0618,ACCUMULATION,False,0.3474744833630288,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2696,0.7438426,0.23293762,0.8208922962457041,0.7830971882393987,0.205,0.6725,INCOME,False,0.4273644301503622,5,4,5,Balanced Mutual Fund
2697,0.32076037,0.2652737,0.9052064152724733,0.8346006226108784,0.9143,0.8167,NO_ACTION,False,0.3561510686232483,6,2,NO_ACTION,No Immediate Need
2698,0.31752732,0.24048747,0.9016722181944259,0.7958499876461494,0.5493,0.7165,NO_ACTION,False,0.1557582329259077,9,10,NO_ACTION,No Immediate Need
2699,0.74935746,0.26569355,0.8122949357812944,0.8352170421219121,0.1657,0.8214,INCOME,False,0.3215300710497041,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
2700,0.31752732,0.98325837,0.9016722181944259,0.12273235269381415,0.5493,0.1657,ACCUMULATION,False,0.3061799217505614,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2701,0.31752732,0.23375347,0.9016722181944259,0.7844972819059183,0.5493,0.6789,NO_ACTION,False,0.428340677594405,5,4,NO_ACTION,No Immediate Need
2702,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.3158232324463979,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2703,0.32076037,0.17736994,0.9052064152724733,0.6742895142985343,0.9143,0.3682,NO_ACTION,False,0.2137370311681815,9,10,NO_ACTION,No Immediate Need
2704,0.75088996,0.7945453,0.8098645265870003,0.7327042676948508,0.0753,0.4761,ACCUMULATION,False,0.4256669721336401,5,4,4,Balanced High Dividend Mutual Fund
2705,0.31752732,0.7303277,0.9016722181944259,0.8409939776945174,0.5493,0.8344,ACCUMULATION,False,0.4844824448315563,8,4,4,Balanced High Dividend Mutual Fund
2706,0.55938923,0.18731487,0.9897989291181319,0.6958204552126664,0.9985,0.3968,ADVISOR_REVIEW,True,0.2150680067283884,9,2,HUMAN_ADVISOR,Flagged for Human Advisor
2707,0.31752732,0.17779396,0.9016722181944259,0.6752272031990185,0.5493,0.3696,NO_ACTION,False,0.1456059688439085,9,10,NO_ACTION,No Immediate Need
2708,0.75088996,0.78740156,0.8098645265870003,0.7464202989184918,0.0753,0.538,ACCUMULATION,False,0.5744356912001759,1,4,4,Balanced High Dividend Mutual Fund
2709,0.75088996,0.9833423,0.8098645265870003,0.12223890510840452,0.0753,0.151,ACCUMULATION,False,0.4117563036379218,5,4,4,Balanced High Dividend Mutual Fund
2710,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.6572369431850811,7,4,4,Balanced High Dividend Mutual Fund
2711,0.31752732,0.22739224,0.9016722181944259,0.7734376218973917,0.5493,0.6236,NO_ACTION,False,0.347420864770931,6,2,NO_ACTION,No Immediate Need
2712,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.1624591382992062,9,10,NO_ACTION,No Immediate Need
2713,0.32076037,0.22257382,0.9052064152724733,0.7648394469265507,0.9143,0.5983,NO_ACTION,False,0.2910467287896211,9,2,NO_ACTION,No Immediate Need
2714,0.31752732,0.98699605,0.9016722181944259,0.10010671906364985,0.5493,0.0047,ACCUMULATION,False,0.1978803998382062,9,10,10,Fixed Income Segregated Account
2715,0.31752732,0.984,0.9016722181944259,0.11834984989237259,0.5493,0.1298,ACCUMULATION,False,0.5049215364299448,8,4,4,Balanced High Dividend Mutual Fund
2716,0.31752732,0.23221503,0.9016722181944259,0.7818526623359856,0.5493,0.6536,NO_ACTION,False,0.7286649710211008,7,4,NO_ACTION,No Immediate Need
2717,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.4028513590947831,5,4,4,Balanced High Dividend Mutual Fund
2718,0.75088996,0.6646607,0.8098645265870003,0.9202887596031613,0.0753,0.9239,INCOME,False,0.6595506969562571,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
2719,0.75088996,0.7782947,0.8098645265870003,0.7632691604689511,0.0753,0.5897,ACCUMULATION,False,0.5752889514021698,1,4,4,Balanced High Dividend Mutual Fund
2720,0.31752732,0.1999146,0.9016722181944259,0.7217572708574773,0.5493,0.444,NO_ACTION,False,0.173141066155441,9,10,NO_ACTION,No Immediate Need
2721,0.75088996,0.24533509,0.8098645265870003,0.8038003413826866,0.0753,0.738,INCOME,False,0.3689178702586967,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
2722,0.75088996,0.45104378,0.8098645265870003,0.9930734616391985,0.0753,0.9812,INCOME,False,0.2741172380276741,9,2,9,Cautious Allocation Segregated Account
2723,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.3502076004556085,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2724,0.32076037,0.21874066,0.9052064152724733,0.7578613036870467,0.9143,0.573,NO_ACTION,False,0.4615462449837566,8,4,NO_ACTION,No Immediate Need
2725,0.74935746,0.39169297,0.8122949357812944,0.9658833930392015,0.1657,0.954,INCOME,False,0.2765384732597134,9,2,9,Cautious Allocation Segregated Account
2726,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.4577816386545229,8,4,4,Balanced High Dividend Mutual Fund
2727,0.7459911,0.28192624,0.81757045291064,0.8580621959098951,0.1957,0.8554,INCOME,False,0.4692104056027029,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
2728,0.31752732,0.32559007,0.9016722181944259,0.9103571802697732,0.5493,0.9157,NO_ACTION,False,0.3766492200651876,6,4,NO_ACTION,No Immediate Need
2729,0.75088996,0.9868607,0.8098645265870003,0.10095116787541952,0.0753,0.0278,ACCUMULATION,False,0.4341690078924232,5,4,4,Balanced High Dividend Mutual Fund
2730,0.7471749,0.27632332,0.8157251443348209,0.8503925750044157,0.1864,0.8453,INCOME,False,0.3973230312052108,5,4,5,Balanced Mutual Fund
2731,0.75088996,0.20305888,0.8098645265870003,0.728003837693263,0.0753,0.4554,INCOME,False,0.4105880496455587,5,4,5,Balanced Mutual Fund
2732,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.3881782314328977,5,4,4,Balanced High Dividend Mutual Fund
2733,0.75088996,0.5959049,0.8098645265870003,0.9732957347960886,0.0753,0.9597,INCOME,False,0.2839417989574402,9,2,9,Cautious Allocation Segregated Account
2734,0.32076037,0.2871105,0.9052064152724733,0.8649593895906249,0.9143,0.8642,NO_ACTION,False,0.2409720268051292,9,2,NO_ACTION,No Immediate Need
2735,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.2376875982814327,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2736,0.75088996,0.9804082,0.8098645265870003,0.13914249119665253,0.0753,0.2347,ACCUMULATION,False,0.116102726891167,9,3,3,Fixed Income Mutual Fund
2737,0.32076037,0.18711665,0.9052064152724733,0.6954006015054266,0.9143,0.3932,NO_ACTION,False,0.386646290626493,5,4,NO_ACTION,No Immediate Need
2738,0.31752732,0.4919258,0.9016722181944259,0.9998118857080489,0.5493,0.9977,ADVISOR_REVIEW,True,0.3663896892617708,6,2,HUMAN_ADVISOR,Flagged for Human Advisor
2739,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.6928347520617104,7,4,4,Balanced High Dividend Mutual Fund
2740,0.32630324,0.21206497,0.9111047439428632,0.7454113515374967,0.9796,0.5309,NO_ACTION,False,0.1633982891895203,9,10,NO_ACTION,No Immediate Need
2741,0.75088996,0.79953045,0.8098645265870003,0.722866208392311,0.0753,0.4474,ACCUMULATION,False,0.4478947651542101,8,4,4,Balanced High Dividend Mutual Fund
2742,0.32076037,0.29112944,0.9052064152724733,0.8701757531403072,0.9143,0.8717,NO_ACTION,False,0.4709656085395695,8,4,NO_ACTION,No Immediate Need
2743,0.31752732,0.21255192,0.9016722181944259,0.7463324120835761,0.5493,0.5356,NO_ACTION,False,0.1948397580928318,9,10,NO_ACTION,No Immediate Need
2744,0.31752732,0.2694795,0.9016722181944259,0.8407167784989049,0.5493,0.8334,NO_ACTION,False,0.6330513856611495,1,4,NO_ACTION,No Immediate Need
2745,0.31752732,0.19309644,0.9016722181944259,0.707904226065942,0.5493,0.4169,NO_ACTION,False,0.4544088755868065,8,4,NO_ACTION,No Immediate Need
2746,0.75088996,0.21815819,0.8098645265870003,0.7567901151131249,0.0753,0.566,INCOME,False,0.7072137898856207,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
2747,0.32076037,0.9853866,0.9052064152724733,0.1100193509443244,0.9143,0.052,ACCUMULATION,False,0.2247378088505697,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2748,0.7122631,0.24506716,0.8657798701026778,0.8033657365195115,0.2379,0.7372,INCOME,False,0.3702916847097956,6,4,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
2749,0.31752732,0.25816005,0.9016722181944259,0.8239571578342488,0.5493,0.7948,NO_ACTION,False,0.5554267539107663,1,4,NO_ACTION,No Immediate Need
2750,0.74935746,0.67621523,0.8122949357812944,0.9084498653447226,0.1657,0.9127,INCOME,False,0.6244837159799699,1,4,1,Balanced Mutual Fund
2751,0.31752732,0.32328954,0.9016722181944259,0.9079229064219393,0.5493,0.9112,NO_ACTION,False,0.1690624065251662,9,10,NO_ACTION,No Immediate Need
2752,0.75088996,0.29318717,0.8098645265870003,0.8728028151130437,0.0753,0.877,INCOME,False,0.4735392580069244,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
2753,0.7402131,0.2590624,0.8264246372248234,0.8253282370687708,0.2242,0.7985,INCOME,False,0.5157787222874215,1,4,1,Balanced Mutual Fund
2754,0.31752732,0.23948069,0.9016722181944259,0.7941756165797262,0.5493,0.7061,NO_ACTION,False,0.1676404068739711,9,10,NO_ACTION,No Immediate Need
2755,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.2264993321275225,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2756,0.32076037,0.9753954,0.9052064152724733,0.16656653126072546,0.9143,0.3122,ACCUMULATION,False,0.6341866882334666,1,4,4,Balanced High Dividend Mutual Fund
2757,0.75088996,0.62157893,0.8098645265870003,0.9569192348352777,0.0753,0.9475,INCOME,False,0.197963965101166,9,10,9,Cautious Allocation Segregated Account
2758,0.31752732,0.9853866,0.9016722181944259,0.1100193509443244,0.5493,0.052,ACCUMULATION,False,0.355933659824289,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2759,0.75088996,0.485658,0.8098645265870003,0.9994064133188993,0.0753,0.9948,ADVISOR_REVIEW,True,0.2806531067714277,9,2,HUMAN_ADVISOR,Flagged for Human Advisor
2760,0.31752732,0.16538024,0.9016722181944259,0.6470268174429799,0.5493,0.351,NO_ACTION,False,0.382039911113638,6,4,NO_ACTION,No Immediate Need
2761,0.32076037,0.61115026,0.9052064152724733,0.9640532289860885,0.9143,0.952,ACCUMULATION,False,0.2037625164660813,9,10,10,Fixed Income Segregated Account
2762,0.31752732,0.19883214,0.9016722181944259,0.7195862155982544,0.5493,0.436,NO_ACTION,False,0.2504294289251586,9,2,NO_ACTION,No Immediate Need
2763,0.31752732,0.9782988,0.9016722181944259,0.15088870505750637,0.5493,0.2869,ACCUMULATION,False,0.386618488413539,5,4,4,Balanced High Dividend Mutual Fund
2764,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.4153823849877367,5,4,4,Balanced High Dividend Mutual Fund
2765,0.75088996,0.7484812,0.8098645265870003,0.8136764808332486,0.0753,0.7569,INCOME,False,0.4542508371920335,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
2766,0.31752732,0.39117014,0.9016722181944259,0.9655505333403771,0.5493,0.9534,NO_ACTION,False,0.3756078482815077,6,4,NO_ACTION,No Immediate Need
2767,0.31752732,0.46736193,0.9016722181944259,0.9969241695689104,0.5493,0.9878,ACCUMULATION,False,0.265023410176538,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2768,0.31752732,0.2180225,0.9016722181944259,0.7565401638580935,0.5493,0.5646,NO_ACTION,False,0.3541715909468576,6,2,NO_ACTION,No Immediate Need
2769,0.31752732,0.45770153,0.9016722181944259,0.9948313995385103,0.5493,0.9832,ACCUMULATION,False,0.4023103194978681,5,4,4,Balanced High Dividend Mutual Fund
2770,0.31752732,0.29762992,0.9016722181944259,0.8783744101808137,0.5493,0.8835,NO_ACTION,False,0.2089952360346683,9,10,NO_ACTION,No Immediate Need
2771,0.7459911,0.2590624,0.81757045291064,0.8253282370687708,0.1957,0.7985,INCOME,False,0.5184423399924725,1,4,1,Balanced Mutual Fund
2772,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.2179605960360665,9,2,NO_ACTION,No Immediate Need
2773,0.75088996,0.74574023,0.8098645265870003,0.8179601447006413,0.0753,0.7798,INCOME,False,0.4024299038286857,5,4,5,Balanced Mutual Fund
2774,0.32076037,0.9826486,0.9052064152724733,0.12629921005185013,0.9143,0.1872,ACCUMULATION,False,0.5188967868170891,1,4,4,Balanced High Dividend Mutual Fund
2775,0.75088996,0.7157101,0.8098645265870003,0.861230449956126,0.0753,0.8577,INCOME,False,0.5425296571924613,1,4,1,Balanced Mutual Fund
2776,0.31752732,0.805341,0.9016722181944259,0.7111166042232493,0.5493,0.4245,ACCUMULATION,False,0.381033890911645,6,4,4,Balanced High Dividend Mutual Fund
2777,0.32076037,0.20863293,0.9052064152724733,0.7388614988587499,0.9143,0.4942,NO_ACTION,False,0.2679677124109836,9,2,NO_ACTION,No Immediate Need
2778,0.74935746,0.31587496,0.8122949357812944,0.8998390967976122,0.1657,0.9019,INCOME,False,0.5467836568055064,1,4,1,Balanced Mutual Fund
2779,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.1567663826725387,9,10,NO_ACTION,No Immediate Need
2780,0.31752732,0.20695855,0.9016722181944259,0.7356287491218532,0.5493,0.4854,NO_ACTION,False,0.4887097599755512,8,4,NO_ACTION,No Immediate Need
2781,0.31752732,0.9793997,0.9016722181944259,0.14479802377801984,0.5493,0.2766,ACCUMULATION,False,0.385671805891181,5,4,4,Balanced High Dividend Mutual Fund
2782,0.31752732,0.26782218,0.9016722181944259,0.8383222084585413,0.5493,0.8304,NO_ACTION,False,0.2246875426784964,9,2,NO_ACTION,No Immediate Need
2783,0.74372196,0.637023,0.8210777811639686,0.945126631148436,0.2117,0.9391,INCOME,False,0.29204213300043,9,2,9,Cautious Allocation Segregated Account
2784,0.32076037,0.9634178,0.9052064152724733,0.2263958766055301,0.9143,0.3315,ACCUMULATION,False,0.3622244974066345,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2785,0.31752732,0.1404914,0.9016722181944259,0.5855242886573245,0.5493,0.336,NO_ACTION,False,0.3501437686177052,6,2,NO_ACTION,No Immediate Need
2786,0.31752732,0.21874066,0.9016722181944259,0.7578613036870467,0.5493,0.573,NO_ACTION,False,0.4216007847447914,5,4,NO_ACTION,No Immediate Need
2787,0.31752732,0.20586035,0.9016722181944259,0.7334950688192707,0.5493,0.4815,NO_ACTION,False,0.2585795780362553,9,2,NO_ACTION,No Immediate Need
2788,0.31752732,0.1582997,0.9016722181944259,0.6302263346051213,0.5493,0.3436,NO_ACTION,False,0.532240404082195,1,4,NO_ACTION,No Immediate Need
2789,0.31752732,0.9805196,0.9016722181944259,0.13851315847389872,0.5493,0.2232,ACCUMULATION,False,0.3013911146386811,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2790,0.31752732,0.22664468,0.9016722181944259,0.7721162136286044,0.5493,0.6162,NO_ACTION,False,0.442686018262485,5,4,NO_ACTION,No Immediate Need
2791,0.31752732,0.49856812,0.9016722181944259,0.9999940841136941,0.5493,0.9997,ADVISOR_REVIEW,True,0.4422238355559931,5,4,HUMAN_ADVISOR,Flagged for Human Advisor
2792,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.1448063174967199,9,10,NO_ACTION,No Immediate Need
2793,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.3334994597085955,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2794,0.32076037,0.6473934,0.9052064152724733,0.9363744466879702,0.9143,0.9327,ACCUMULATION,False,0.4581508527474651,8,4,4,Balanced High Dividend Mutual Fund
2795,0.75088996,0.98193085,0.8098645265870003,0.1304576117122675,0.0753,0.1992,ACCUMULATION,False,0.5443024744256059,1,4,4,Balanced High Dividend Mutual Fund
2796,0.31752732,0.21349482,0.9016722181944259,0.7481100724948959,0.5493,0.54,NO_ACTION,False,0.5207172153913195,1,4,NO_ACTION,No Immediate Need
2797,0.74935746,0.5893566,0.8122949357812944,0.9768370774448895,0.1657,0.9632,INCOME,False,0.4163525406005249,5,4,5,Balanced Mutual Fund
2798,0.31752732,0.24640952,0.9016722181944259,0.8055375933040507,0.5493,0.7416,NO_ACTION,False,0.3206631795400136,6,2,NO_ACTION,No Immediate Need
2799,0.31752732,0.20779802,0.9016722181944259,0.7372525970384665,0.5493,0.4916,NO_ACTION,False,0.4483149282226117,8,4,NO_ACTION,No Immediate Need
2800,0.75088996,0.98134226,0.8098645265870003,0.13383635328649157,0.0753,0.2101,ACCUMULATION,False,0.1783466007709301,9,10,10,Fixed Income Segregated Account
2801,0.31752732,0.9795067,0.9016722181944259,0.14420155362520648,0.5493,0.2751,ACCUMULATION,False,0.3084216981301644,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2802,0.31752732,0.9804082,0.9016722181944259,0.13914249119665253,0.5493,0.2347,ACCUMULATION,False,0.369421421696987,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2803,0.31752732,0.2351786,0.9016722181944259,0.786930109936117,0.5493,0.6871,NO_ACTION,False,0.5153371868283263,1,4,NO_ACTION,No Immediate Need
2804,0.31752732,0.98531634,0.9016722181944259,0.11044604073086524,0.5493,0.0582,ACCUMULATION,False,0.1333324224465336,9,10,10,Fixed Income Segregated Account
2805,0.75088996,0.66737354,0.8098645265870003,0.9175873401783882,0.0753,0.9215,INCOME,False,0.4190660154971511,5,4,5,Balanced Mutual Fund
2806,0.31752732,0.9574704,0.9016722181944259,0.2537723844602576,0.5493,0.3336,ACCUMULATION,False,0.1760241273400776,9,10,10,Fixed Income Segregated Account
2807,0.31752732,0.19609961,0.9016722181944259,0.7140583883483456,0.5493,0.427,NO_ACTION,False,0.2616960594918878,9,2,NO_ACTION,No Immediate Need
2808,0.43693948,0.18240018,0.9884952587301288,0.6852996910126439,0.9971,0.3794,ADVISOR_REVIEW,True,0.100754020348349,9,3,HUMAN_ADVISOR,Flagged for Human Advisor
2809,0.31752732,0.18931824,0.9016722181944259,0.7000430895991667,0.5493,0.4054,NO_ACTION,False,0.355439672879122,6,2,NO_ACTION,No Immediate Need
2810,0.31752732,0.24165411,0.9016722181944259,0.7977802076973292,0.5493,0.7223,NO_ACTION,False,0.1884918712637467,9,10,NO_ACTION,No Immediate Need
2811,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.4778178078702843,8,4,4,Balanced High Dividend Mutual Fund
2812,0.31752732,0.21448803,0.9016722181944259,0.749974315518029,0.5493,0.5493,NO_ACTION,False,0.4761871621715044,8,4,NO_ACTION,No Immediate Need
2813,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.211035203830319,9,10,10,Fixed Income Segregated Account
2814,0.31752732,0.25084546,0.9016722181944259,0.8126154022276636,0.5493,0.7517,NO_ACTION,False,0.4932816746075888,8,4,NO_ACTION,No Immediate Need
2815,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.3836313813415518,6,4,4,Balanced High Dividend Mutual Fund
2816,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.2974241960396393,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2817,0.31752732,0.23260312,0.9016722181944259,0.7825215948045987,0.5493,0.6623,NO_ACTION,False,0.4920805826637349,8,4,NO_ACTION,No Immediate Need
2818,0.31752732,0.34284955,0.9016722181944259,0.9275194640654557,0.5493,0.9286,NO_ACTION,False,0.3257408738004511,6,2,NO_ACTION,No Immediate Need
2819,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.52322917281601,1,4,4,Balanced High Dividend Mutual Fund
2820,0.75088996,0.797843,0.8098645265870003,0.7262212157499954,0.0753,0.4533,ACCUMULATION,False,0.6993864413821523,7,4,4,Balanced High Dividend Mutual Fund
2821,0.31752732,0.21968542,0.9016722181944259,0.7595926737121441,0.5493,0.5802,NO_ACTION,False,0.1695606641117323,9,10,NO_ACTION,No Immediate Need
2822,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.5110710306239898,8,4,4,Balanced High Dividend Mutual Fund
2823,0.74935746,0.7692533,0.8122949357812944,0.779310676534803,0.1657,0.6477,ACCUMULATION,False,0.3934457220862332,5,4,4,Balanced High Dividend Mutual Fund
2824,0.75088996,0.97997874,0.8098645265870003,0.14155989343565786,0.0753,0.2414,ACCUMULATION,False,0.2152622665634575,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2825,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.2468870717497059,9,2,NO_ACTION,No Immediate Need
2826,0.74935746,0.41606286,0.8122949357812944,0.9795745713503353,0.1657,0.9658,INCOME,False,0.2545844217638046,9,2,9,Cautious Allocation Segregated Account
2827,0.7459911,0.17605668,0.81757045291064,0.6713741064914074,0.1957,0.3643,INCOME,False,0.1025248560778489,9,3,9,Cautious Allocation Segregated Account
2828,0.31752732,0.2182118,0.9016722181944259,0.7568888339488449,0.5493,0.5677,NO_ACTION,False,0.1457229555887117,9,10,NO_ACTION,No Immediate Need
2829,0.31752732,0.45104378,0.9016722181944259,0.9930734616391985,0.5493,0.9812,ACCUMULATION,False,0.3489366085772349,6,2,2,Income Conservative Unit-Linked (Life Insurance)
2830,0.32076037,0.31051528,0.9052064152724733,0.8937673706742453,0.9143,0.8978,NO_ACTION,False,0.4722902100368924,8,4,NO_ACTION,No Immediate Need
2831,0.31752732,0.98699605,0.9016722181944259,0.10010671906364985,0.5493,0.0047,ACCUMULATION,False,0.530131364416635,1,4,4,Balanced High Dividend Mutual Fund
2832,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.5776673841117027,1,4,4,Balanced High Dividend Mutual Fund
2833,0.31752732,0.20901254,0.9016722181944259,0.739590998278085,0.5493,0.4965,NO_ACTION,False,0.207609935562995,9,10,NO_ACTION,No Immediate Need
2834,0.31752732,0.20953086,0.9016722181944259,0.740585038878036,0.5493,0.5059,NO_ACTION,False,0.4927706489191688,8,4,NO_ACTION,No Immediate Need
2835,0.75088996,0.24155194,0.8098645265870003,0.7976115830586394,0.0753,0.7209,INCOME,False,0.6267165433001284,1,4,1,Balanced Mutual Fund
2836,0.31752732,0.22873119,0.9016722181944259,0.7757929086467068,0.5493,0.6313,NO_ACTION,False,0.4878347942375216,8,4,NO_ACTION,No Immediate Need
2837,0.75088996,0.98699605,0.8098645265870003,0.10010671906364985,0.0753,0.0047,ACCUMULATION,False,0.1998468859531457,9,10,10,Fixed Income Segregated Account
2838,0.31752732,0.98699605,0.9016722181944259,0.10010671906364985,0.5493,0.0047,ACCUMULATION,False,0.2221806583333794,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2839,0.32076037,0.50754315,0.9052064152724733,0.999835817786145,0.9143,0.9984,ADVISOR_REVIEW,True,0.5768806790592769,1,4,HUMAN_ADVISOR,Flagged for Human Advisor
2840,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.7257248403290257,7,4,4,Balanced High Dividend Mutual Fund
2841,0.31752732,0.25027072,0.9016722181944259,0.8117069304183944,0.5493,0.7502,NO_ACTION,False,0.1154069567302779,9,3,NO_ACTION,No Immediate Need
2842,0.60753626,0.23260312,0.9663710974877647,0.7825215948045987,0.9908,0.6623,ADVISOR_REVIEW,True,0.1868836571831064,9,10,HUMAN_ADVISOR,Flagged for Human Advisor
2843,0.7471749,0.2688686,0.8157251443348209,0.8398364528026325,0.1864,0.8315,INCOME,False,0.6162223960748187,1,4,1,Balanced Mutual Fund
2844,0.75088996,0.20490177,0.8098645265870003,0.7316239640295239,0.0753,0.4653,INCOME,False,0.4875730233272063,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
2845,0.75088996,0.19135892,0.8098645265870003,0.704305583531188,0.0753,0.409,INCOME,False,0.2562188367151695,9,2,9,Cautious Allocation Segregated Account
2846,0.32076037,0.25422984,0.9052064152724733,0.8179136920064756,0.9143,0.7741,NO_ACTION,False,0.1830195526289716,9,10,NO_ACTION,No Immediate Need
2847,0.31752732,0.9714405,0.9016722181944259,0.18711559723130192,0.5493,0.3224,ACCUMULATION,False,0.2526216827350196,9,2,2,Income Conservative Unit-Linked (Life Insurance)
2848,0.75088996,0.9810952,0.8098645265870003,0.13524638578542925,0.0753,0.2139,ACCUMULATION,False,0.689097589248524,7,4,4,Balanced High Dividend Mutual Fund
2849,0.31752732,0.20047368,0.9016722181944259,0.7228744460983987,0.5493,0.4489,NO_ACTION,False,0.4992481467612203,8,4,NO_ACTION,No Immediate Need
2850,0.75088996,0.9769298,0.8098645265870003,0.15834816381974065,0.0753,0.301,ACCUMULATION,False,0.5375074519379726,1,4,4,Balanced High Dividend Mutual Fund
2851,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.4140665746494779,5,4,4,Balanced High Dividend Mutual Fund
2852,0.31752732,0.21350987,0.9016722181944259,0.7481383847374147,0.5493,0.5411,NO_ACTION,False,0.5303450209469386,1,4,NO_ACTION,No Immediate Need
